Class,Dataset Name,Order,Variable Name,Label,Type,Codelist,Value list,Format,Role,Notes,Core
Findings,PC,31,EPOCH,Epoch,Char,C99079,,,Timing,"Epoch associated with the start date/time of the observation, or the date/time of collection if start date/time is not collected.",Perm
Findings,PC,32,PCDTC,Date/Time of Specimen Collection,Char,,,ISO 8601 datetime or interval,Timing,"Date/time of specimen collection represented in ISO 8601 character format. If there is no end time, then this will be the collection time.",Exp
Findings,PC,33,PCENDTC,End Date/Time of Specimen Collection,Char,,,ISO 8601 datetime or interval,Timing,"End date/time of specimen collection represented in ISO 8601 character format. If there is no end time, the collection time should be stored in PCDTC, and PCENDTC should be null.",Perm
Findings,PC,34,PCDY,Actual Study Day of Specimen Collection,Num,,,,Timing,"Study day of specimen collection, measured as integer days. Algorithm for calculations must be relative to the sponsor-defined RFSTDTC variable in Demographics.",Perm
Findings,PC,35,PCENDY,Study Day of End of Observation,Num,,,,Timing,Actual study day of end of observation expressed in integer days relative to the sponsor-defined RFSTDTC in Demographics.,Perm
Findings,PC,36,PCTPT,Planned Time Point Name,Char,,,,Timing,"Text description of time when specimen should be taken. This may be represented as an elapsed time relative to a fixed reference point, such as time of last dose. See PCTPTNUM and PCTPTREF. Examples: ""Start"", ""5 min post"".",Perm
Findings,PC,37,PCTPTNUM,Planned Time Point Number,Num,,,,Timing,Numerical version of PCTPT to aid in sorting.,Perm
Findings,PC,38,PCELTM,Planned Elapsed Time from Time Point Ref,Char,,,ISO 8601 duration,Timing,"Planned elapsed time (in ISO 8601) relative to a planned fixed reference (PCTPTREF; e.g., ""PREVIOUS DOSE"", ""PREVIOUS MEAL""). This variable is useful where there are repetitive measures. Not a clock time or a date time variable.",Perm
Findings,PC,39,PCTPTREF,Time Point Reference,Char,,,,Timing,"Name of the fixed reference point used as a basis for PCTPT, PCTPTNUM, and PCELTM. Example: ""MOST RECENT DOSE"".",Perm
Findings,PC,40,PCRFTDTC,Date/Time of Reference Point,Char,,,ISO 8601 datetime or interval,Timing,Date/time of the reference time point described by PCTPTREF.,Perm
Findings,PC,41,PCEVLINT,Evaluation Interval,Char,,,ISO 8601 duration or interval,Timing,"Evaluation Interval associated with a PCTEST record represented in ISO 8601 character format. Example: ""-PT2H"" to represent an evaluation interval of 2 hours prior to a PCTPT.",Perm
Findings,PE,1,STUDYID,Study Identifier,Char,,,,Identifier,Unique identifier for a study.,Req
Findings,PE,2,DOMAIN,Domain Abbreviation,Char,,PE,,Identifier,Two-character abbreviation for the domain.,Req
Findings,PE,3,USUBJID,Unique Subject Identifier,Char,,,,Identifier,Identifier used to uniquely identify a subject across all studies for all applications or submissions involving the product.,Req
Findings,PE,4,PESEQ,Sequence Number,Num,,,,Identifier,Sequence number to ensure uniqueness of records within a dataset for a subject. May be any valid number.,Req
Findings,PE,5,PEGRPID,Group ID,Char,,,,Identifier,Used to link together a block of related records in a single domain for a subject.,Perm
Findings,PE,6,PESPID,Sponsor-Defined Identifier,Char,,,,Identifier,Sponsor-defined reference number. Perhaps preprinted on the CRF as an explicit line identifier or defined in the sponsor's operational database. Example: Line number on a CRF.,Perm
Findings,PE,7,PETESTCD,Body System Examined Short Name,Char,,,,Topic,"Short name of a part of the body examined in a physical examination. It can be used as a column name when converting a dataset from a vertical to a horizontal format. The value in PETESTCD cannot be longer than 8 characters, nor can it start with a number (e.g., ""1TEST"" is not valid). PETESTCD cannot contain characters other than letters, numbers, or underscores. Examples: ""HEAD"", ""ENT"". If the results of the entire physical examination are represented in one record, value should be ""PHYSEXAM"".",Req
Findings,PE,8,PETEST,Body System Examined,Char,,,,Synonym Qualifier,"Long name of a part of the body examined in a physical examination. The value in PETEST cannot be longer than 40 characters. Examples: ""Head"", ""Ear/Nose/Throat"". If the results of the entire physical examination are represented in one record, value should be ""Physical Examination"".",Req
Findings,PE,9,PEMODIFY,Modified Reported Term,Char,,,,Synonym Qualifier,"If the value of PEORRES is modified for coding purposes, then the modified text is placed here.",Perm
Findings,PE,10,PECAT,Category for Examination,Char,,,,Grouping Qualifier,"Used to define a category of topic-variable values. Example: ""GENERAL"".",Perm
Findings,PE,11,PESCAT,Subcategory for Examination,Char,,,,Grouping Qualifier,Used to define a further categorization of --CAT values.,Perm
Findings,PE,12,PEBODSYS,Body System or Organ Class,Char,,,,Record Qualifier,"Body system or organ class (e.g., MedDRA SOC) that is involved for a finding from the standard hierarchy for dictionary-coded results.",Perm
Findings,PE,13,PEORRES,Verbatim Examination Finding,Char,,,,Result Qualifier,"Text description of any abnormal findings. If the examination was completed and there were no abnormal findings, the value should be ""NORMAL"". If the examination was not performed on a particular body system, or at the subject level, then the value should be null, and ""NOT DONE"" should appear in PESTAT.",Exp
Findings,PE,14,PEORRESU,Original Units,Char,C71620,,,Variable Qualifier,Original units in which the data were collected. The unit for PEORRES.,Perm
Findings,PE,15,PESTRESC,Character Result/Finding in Std Format,Char,,,,Result Qualifier,"If there are findings for a body system, then either the dictionary preferred term (if findings are coded using a dictionary) or PEORRES (if findings are not encoded) should appear here. If PEORRES is null, PESTRESC must be null.",Exp
Findings,PE,16,PESTAT,Completion Status,Char,C66789,,,Record Qualifier,Used to indicate exam not done. Must be null if a result exists in PEORRES/PESTRESC.,Perm
Findings,PE,17,PEREASND,Reason Not Examined,Char,,,,Record Qualifier,"Describes why an examination was not performed or why a body system was not examined. Example: ""SUBJECT REFUSED"". Used in conjunction with PESTAT when value is ""NOT DONE"".",Perm
Findings,PE,18,PELOC,Location of Physical Exam Finding,Char,C74456,,,Record Qualifier,"Anatomical location of the subject relevant to the collection of the measurement. Example: ""ARM"" for skin rash.",Perm
Findings,PE,19,PELAT,Laterality,Char,C99073,,,Variable Qualifier,"Qualifier for anatomical location or specimen further detailing laterallity. Examples: ""RIGHT"", ""LEFT"", ""BILATERAL"".",Perm
Findings,PE,20,PEMETHOD,Method of Test or Examination,Char,C85492,,,Record Qualifier,"Method of the test or examination. Examples: ""PALPATION"", ""PERCUSSION"".",Perm
Findings,PE,21,PELOBXFL,Last Observation Before Exposure Flag,Char,C66742,,,Record Qualifier,"Operationally derived indicator used to identify the last non-missing value prior to RFXSTDTC. Should be ""Y"" or null.",Perm
Findings,PE,22,PEBLFL,Baseline Flag,Char,C66742,,,Record Qualifier,"A baseline defined by the sponsor (could be derived in the same manner as PELOBXFL or ABLFL, but is not required to be). The value should be ""Y"" or null. Note that PEBLFL is retained for backward compatibility. The authoritative baseline flag for statistical analysis is in an ADaM dataset.",Perm
Findings,PE,23,PEEVAL,Evaluator,Char,C78735,,,Record Qualifier,"Role of the person who provided the evaluation. Used only for results that are subjective (e.g., assigned by a person or a group). Example: ""INVESTIGATOR"".",Perm
Findings,PE,24,VISITNUM,Visit Number,Num,,,,Timing,"Clinical encounter number. Numeric version of VISIT, used for sorting.",Exp
Findings,PE,25,VISIT,Visit Name,Char,,,,Timing,Protocol-defined description of a clinical encounter. May be used in addition to VISITNUM and/or VISITDY.,Perm
Findings,PE,26,VISITDY,Planned Study Day of Visit,Num,,,,Timing,Planned study day of VISIT. Should be an integer.,Perm
Findings,PE,27,TAETORD,Planned Order of Element within Arm,Num,,,,Timing,Number that gives the planned order of the element within the arm for the element in which the assessment was made.,Perm
Findings,PE,28,EPOCH,Epoch,Char,C99079,,,Timing,Epoch associated with the observation date/time of the physical exam finding.,Perm
Findings,PE,29,PEDTC,Date/Time of Examination,Char,,,ISO 8601 datetime or interval,Timing,Date and time of the physical examination represented in ISO 8601 character format.,Exp
Findings,PE,30,PEDY,Study Day of Examination,Num,,,,Timing,"Study day of physical exam, measured as integer days. Algorithm for calculations must be relative to the sponsor-defined RFSTDTC variable in Demographics.",Perm
Findings,PP,1,STUDYID,Study Identifier,Char,,,,Identifier,Unique identifier for a study.,Req
Findings,PP,2,DOMAIN,Domain Abbreviation,Char,,PP,,Identifier,Two-character abbreviation for the domain.,Req
Findings,PP,3,USUBJID,Unique Subject Identifier,Char,,,,Identifier,Identifier used to uniquely identify a subject across all studies for all applications or submissions involving the product. \n,Req
Findings,PP,4,PPSEQ,Sequence Number,Num,,,,Identifier,Sequence number given to ensure uniqueness of subject records within a domain. May be any valid number.,Req
Findings,PP,5,PPGRPID,Group ID,Char,,,,Identifier,Used to tie together a block of related records in a single domain to support relationships within the domain and between domains.,Perm
Findings,PP,6,PPTESTCD,Parameter Short Name,Char,C85839,,,Topic,"Short name of the pharmacokinetic parameter. It can be used as a column name when converting a dataset from a vertical to a horizontal format. The value in PPTESTCD cannot be longer than 8 characters, nor can it start with a number (e.g., ""1TEST"" is not valid). PPTESTCD cannot contain characters other than letters, numbers, or underscores. Examples: ""AUCALL"", ""TMAX"", ""CMAX"".",Req
Findings,PP,7,PPTEST,Parameter Name,Char,C85493,,,Synonym Qualifier,"Name of the pharmacokinetic parameter. The value in PPTEST cannot be longer than 40 characters. Examples: ""AUC All"", ""Time of CMAX"", ""Max Conc"".",Req
Findings,PP,8,PPCAT,Parameter Category,Char,,,,Grouping Qualifier,"Used to define a category of related records. For PP, this should be the name of the analyte in PCTEST whose profile the parameter is associated with.",Exp
Findings,PP,9,PPSCAT,Parameter Subcategory,Char,,,,Grouping Qualifier,"Categorization of the model type used to calculate the PK parameters. Examples: ""COMPARTMENTAL"", ""NON-COMPARTMENTAL"".",Perm
Findings,PP,10,PPORRES,Result or Finding in Original Units,Char,,,,Result Qualifier,Result of the measurement or finding as originally received or collected.,Exp
Findings,PP,11,PPORRESU,Original Units,Char,C85494,,,Variable Qualifier,"Original units in which the data were collected. The unit for PPORRES. Example: ""ng/L"". See PP Assumption 3.",Exp
Findings,PP,12,PPSTRESC,Character Result/Finding in Std Format,Char,,,,Result Qualifier,"Contains the result value for all findings, copied or derived from PPORRES in a standard format or standard units. PPSTRESC should store all results or findings in character format; if results are numeric, they should also be stored in numeric format in PPSTRESN.",Exp
Findings,PP,13,PPSTRESN,Numeric Result/Finding in Standard Units,Num,,,,Result Qualifier,Used for continuous or numeric results or findings in standard format; copied in numeric format from PPSTRESC. PPSTRESN should store all numeric test results or findings.,Exp
Findings,PP,14,PPSTRESU,Standard Units,Char,C85494,,,Variable Qualifier,Standardized unit used for PPSTRESC and PPSTRESN. See PP Assumption 3.,Exp
Findings,PP,15,PPSTAT,Completion Status,Char,C66789,,,Record Qualifier,Used to indicate that a parameter was not calculated. Should be null if a result exists in PPORRES.,Perm
Findings,PP,16,PPREASND,Reason Parameter Not Calculated,Char,,,,Record Qualifier,"Describes why a parameter was not calculated, such as ""INSUFFICIENT DATA"". Used in conjunction with PPSTAT when value is ""NOT DONE"".",Perm
Findings,PP,17,PPSPEC,Specimen Material Type,Char,C78734,,,Record Qualifier,"Defines the type of specimen used for a measurement. If multiple specimen types are used for a calculation (e.g., serum and urine for renal clearance), then this field should be left blank. Examples: ""SERUM"", ""PLASMA"", ""URINE"".",Exp
Findings,PP,18,PPANMETH,Analysis Method,Char,C172330,,,Record Qualifier,"Analysis method applied to obtain a summarized result. Analysis method describes the method of secondary processing applied to a complex observation result. Example: A named formula used to calculate AUC, such as ""LIN-LOG TRAPEZOIDAL METHOD"". \n Sponsor-defined formulas can also be represented by this variable. Example: Calculating ratio AUCs where the PPANMETH may be ""DRUG METABOLITE 1 TO DRUG PARENT"" or ""DRUG METABOLITE 2 TO METABOLITE 1"".",Perm
Findings,PP,19,TAETORD,Planned Order of Element within Arm,Num,,,,Timing,Number that gives the planned order of the element within the arm.,Perm
Findings,PP,20,EPOCH,Epoch,Char,C99079,,,Timing,"Epoch associated with the start date/time of the observation, or the date/time of collection if start date/time is not collected.",Perm
